molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2151634,Cc1cccc(-c2noc([C@@H]3CCN3C(=O)c3ccc(C#N)cc3)n2)c1,1400.0
CHEMBL2151635,Cc1cccc(-c2noc([C@@H]3CCN3C(=O)Cc3ccc(F)cc3)n2)c1,10000.0
CHEMBL2164552,N#Cc1ccc(-c2noc(-c3cc(F)cc(C#N)c3)n2)nc1,51.0
CHEMBL2164551,N#Cc1cc(F)cc(-c2nc(-c3ccc(F)cn3)no2)c1,26.0
CHEMBL2164549,N#Cc1cc(F)cc(-c2nc(-c3cnccn3)no2)c1,4700.0
CHEMBL2164548,N#Cc1cc(F)cc(-c2nc(-c3ncccn3)no2)c1,1100.0
CHEMBL2164547,N#Cc1cc(F)cc(-c2ccc(-c3ccccn3)o2)c1,61.0
CHEMBL2164546,N#Cc1cc(F)cc(-c2noc(-c3ccccn3)n2)c1,23.0
CHEMBL2164545,N#Cc1cc(F)cc(-c2nc(-c3ccccn3)co2)c1,22.0
CHEMBL2164544,N#Cc1cc(F)cc(-c2nc(-c3ccccn3)no2)c1,25.0
CHEMBL2164543,N#Cc1cc(C#N)cc(-c2nc(-c3ccccn3)no2)c1,176.0
CHEMBL2164542,FC(F)(F)c1cc(-c2nc(-c3ccccn3)no2)cc(C(F)(F)F)c1,10000.0
CHEMBL2164541,Fc1cc(F)cc(-c2nc(-c3ccccn3)no2)c1,154.0
CHEMBL2164540,NC(=O)c1ccccc1-c1nc(-c2ccccn2)no1,3300.0
CHEMBL1466899,O=[N+]([O-])c1cccc(-c2nc(-c3ccccn3)no2)c1,236.0
CHEMBL2164539,Fc1cccc(-c2nc(-c3ccccn3)no2)c1,845.0
CHEMBL2164560,Brc1cccc(-c2nc(-c3ccccn3)no2)c1,118.0
CHEMBL2164559,FC(F)(F)Oc1cccc(-c2nc(-c3ccccn3)no2)c1,700.0
CHEMBL1487967,COc1cccc(-c2nc(-c3ccccn3)no2)c1,540.0
CHEMBL2164558,Cc1cccc(-c2nc(-c3ccccn3)no2)c1,443.0
CHEMBL260028,Clc1ccc(-c2nc(-c3ccccn3)no2)cc1Cl,10000.0
CHEMBL2164557,Clc1ccc(-c2nc(-c3ccccn3)no2)c(Cl)c1,1700.0
CHEMBL2164556,Clc1cccc(-c2nc(-c3ccccn3)no2)c1Cl,274.0
CHEMBL2164555,Clc1ccc(-c2nc(-c3ccccn3)no2)cc1,10000.0
CHEMBL2164554,Clc1ccccc1-c1nc(-c2ccccn2)no1,436.0
CHEMBL408653,Clc1cccc(-c2nc(-c3ccccn3)no2)c1,116.0
CHEMBL2164553,Clc1cc(Cl)cc(-c2nc(-c3ccccn3)no2)c1,142.0
CHEMBL2205371,O=c1c2sc3ncnc(NC4CC4)c3c2ncn1-c1ccc(Cl)cc1,10000.0
CHEMBL2205370,Cc1ccc(-n2cnc3c(sc4ncnc(NC5CC5)c43)c2=O)cc1,10000.0
CHEMBL2205915,COc1ccc(-n2cnc3c(sc4ncnc(NC5CC5)c43)c2=O)cc1,10000.0
CHEMBL2205909,CCN(C)c1ncnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,10000.0
CHEMBL2205908,CCNc1ncnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,10000.0
CHEMBL2205378,CNc1ncnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,10000.0
CHEMBL2205377,COc1ccc(-n2cnc3c(sc4ncnc(N(C)C)c43)c2=O)c(F)c1,10000.0
CHEMBL2205930,COc1ccc(-n2cnc3c(sc4ncnc(N(C)C)c43)c2=O)cn1,10000.0
CHEMBL2205928,CN(C)c1ncnc2sc3c(=O)n(C4CCCCC4)cnc3c12,200.0
CHEMBL2205927,CSc1ccc(-n2cnc3c(sc4ncnc(N(C)C)c43)c2=O)cc1,10000.0
CHEMBL2205926,CN(C)c1ncnc2sc3c(=O)n(-c4ccc(C(F)(F)F)cc4)cnc3c12,10000.0
CHEMBL2205925,CN(C)c1ncnc2sc3c(=O)n(-c4ccc(OC(F)(F)F)cc4)cnc3c12,10000.0
CHEMBL2205921,Cc1ccc(-n2cnc3c(sc4ncnc(N(C)C)c43)c2=O)cc1,10000.0
CHEMBL2205920,COc1ccc(-n2cnc3c(sc4ncnc(N(C)C)c43)c2=O)cc1,1000.0
CHEMBL2204445,COc1ccc(C#Cc2ccc(C(=O)N3CCC[C@@H](CO)C3)cc2)cc1,10000.0
CHEMBL2338584,O=C(NC1CCCC2(CN=C(c3cccc(Cl)c3)O2)C1)c1ccncc1,10000.0
CHEMBL2338583,O=C(NC1CCCC2(CN=C(c3cccc(Cl)c3)O2)C1)c1cccnc1,10000.0
CHEMBL2338582,O=C(N[C@H]1CCC[C@]2(CN=C(c3cccc(Cl)c3)O2)C1)c1ccccn1,115.0
CHEMBL2338581,O=C(N[C@@H]1CCC[C@@]2(CN=C(c3cccc(Cl)c3)O2)C1)c1ccccn1,2910.0
CHEMBL2338580,O=C(NC1CCCC2(CN=C(c3cccc(Cl)c3)O2)C1)c1ccccn1,647.0
CHEMBL2338579,Cc1cccc(C(=O)N[C@H]2CCC[C@]3(CN=C(c4cccc(Cl)c4)O3)C2)n1,23.0
CHEMBL2338578,Cc1cccc(C(=O)N[C@@H]2CCC[C@@]3(CN=C(c4cccc(Cl)c4)O3)C2)n1,5225.0
CHEMBL2338577,Cc1cccc(C(=O)N[C@H]2CCC[C@@]3(CN=C(c4cccc(Cl)c4)O3)C2)n1,1505.0
CHEMBL2338576,O=C(N[C@H]1CCC[C@H](NC(=O)C2CCCCC2)C1)c1cccc(Cl)c1,857.0
CHEMBL2338575,O=C(N[C@H]1CCC[C@H](NC(=O)c2ncccn2)C1)c1cccc(Cl)c1,425.0
CHEMBL2338574,O=C(N[C@H]1CCC[C@H](NC(=O)c2cnccn2)C1)c1cccc(Cl)c1,1370.0
CHEMBL2338573,CN(C)c1cccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3cccc(Cl)c3)C2)c1,10000.0
CHEMBL2338572,CN(C)c1ccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3cccc(Cl)c3)C2)cc1,473.0
CHEMBL2338571,COc1ccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3cccc(Cl)c3)C2)cc1,266.0
CHEMBL2338570,COc1cccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3cccc(Cl)c3)C2)c1,789.0
CHEMBL2338569,O=C(N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1)c1ccc(F)cc1,194.0
CHEMBL2338568,O=C(N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1)c1cccc(F)c1,9600.0
CHEMBL2338567,O=C(N[C@@H]1CCC[C@@H](NC(=O)c2cccc(Cl)c2)C1)c1cccc(F)c1,59.0
CHEMBL2338566,O=C(NC1CCCC(NC(=O)c2cccc(Cl)c2)C1)c1cccc(F)c1,86.0
CHEMBL2338565,O=C(N[C@H]1CCC[C@H](NC(=O)c2ccccc2F)C1)c1cccc(Cl)c1,175.0
CHEMBL2338564,O=C(N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1)c1ccccc1,228.0
CHEMBL2338563,N#Cc1cccnc1C(=O)NC1CCCC(NC(=O)c2cccc(Cl)c2)C1,671.0
CHEMBL2338602,Cc1cccnc1C(=O)N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1,7840.0
CHEMBL2338601,Cc1ccnc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3cccc(Cl)c3)C2)c1,3400.0
CHEMBL2338600,Cc1cccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3cccc(Cl)c3)C2)n1,290.0
CHEMBL2338599,O=C(N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1)c1ccncc1,300.0
CHEMBL2338598,O=C(N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1)c1cccnc1,612.0
CHEMBL2338597,O=C(N[C@H]1CCC[C@H](NC(=O)c2ccccn2)C1)c1ccccn1,1150.0
CHEMBL2338596,O=C(N[C@H]1CCC[C@H](NC(=O)c2cccc(F)c2)C1)c1cccc(F)c1,593.0
CHEMBL2338595,O=C(NC1CCCC(NC(=O)c2cccc(Cl)c2)C1)c1cccc(Cl)c1,139.0
CHEMBL2338594,Cc1cccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3ccccn3)C2)c1,1000.0
CHEMBL2338593,COc1cccc(C(=O)NC2CCCC(NC(=O)c3ccccn3)C2)c1,10000.0
CHEMBL2338592,O=C(N[C@@H]1CCC[C@H](NC(=O)c2ccccn2)C1)c1cccc(Cl)c1,1510.0
CHEMBL2338591,O=C(N[C@H]1CCC[C@H](NC(=O)c2ccccn2)C1)c1cccc(Cl)c1,10000.0
CHEMBL2338590,O=C(N[C@@H]1CCC[C@@H](NC(=O)c2ccccn2)C1)c1cccc(Cl)c1,62.0
CHEMBL2338589,O=C(NC1CCCC(NC(=O)c2ccccn2)C1)c1cccc(Cl)c1,314.0
CHEMBL2338588,N#Cc1cccc(C(=O)N[C@H]2CCC[C@H](NC(=O)c3ccccn3)C2)c1,10000.0
CHEMBL2338587,N#Cc1cccc(C(=O)N[C@@H]2CCC[C@@H](NC(=O)c3ccccn3)C2)c1,231.0
CHEMBL2338586,N#Cc1cccc(C(=O)N[C@@H]2CCC[C@H](NC(=O)c3ccccn3)C2)c1,10000.0
CHEMBL2338585,N#Cc1cccc(C(=O)NC2CCCC(NC(=O)c3ccccn3)C2)c1,531.0
CHEMBL2334989,CC(C)c1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)C2CC2)n1.Cl,39.0
CHEMBL2334988,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3n[nH]cc3c2)c1-c1cccc(N(C)C)n1.Cl,47.0
CHEMBL2334987,CC(C)c1cccc(-c2c(-c3ccc4n[nH]cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1.Cl,45.0
CHEMBL2334986,CCc1cccc(-c2c(-c3ccc4n[nH]cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1.Cl,36.0
CHEMBL2334985,CC[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(N(C)C)n1.Cl,35.0
CHEMBL2334984,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(C2CCCC2)n1,27.0
CHEMBL2334983,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(C2CCC2)n1.Cl,54.0
CHEMBL2334982,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(C2CC2)n1.Cl,30.0
CHEMBL2334981,CC(C)c1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1.Cl,19.0
CHEMBL2334980,CCCc1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1,20.0
CHEMBL2334979,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(N(C)C)n1,20.0
CHEMBL2334978,CNc1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1.Cl,62.0
CHEMBL2334977,COc1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1,36.0
CHEMBL2334976,CCc1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1.Cl,10.0
CHEMBL2334975,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(C(F)F)n1,81.0
CHEMBL2334974,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1cccc(CF)n1,50.0
CHEMBL2334973,Cc1cccc(-c2c(-c3ccc4nn(C)cc4c3)nsc2NC(=O)[C@@H]2C[C@H]2C)n1.Cl,45.0
CHEMBL2334972,C[C@@H]1C[C@H]1C(=O)Nc1snc(-c2ccc3nn(C)cc3c2)c1-c1ccccn1.Cl,29.0
CHEMBL2335295,Brc1cccc2nc(C#Cc3ccccn3)ccc12,750.0
CHEMBL2335291,C(#Cc1ccc2ccccc2n1)c1ccccn1,940.0
CHEMBL2335285,COc1cccc2nc(C#Cc3cccnc3)ccc12,430.0
CHEMBL2335279,COc1cccc2nc(C#Cc3ccccc3)ccc12,410.0
CHEMBL253814,CC1(C)CCc2nc(C#Cc3ccccc3)ccc2C1=O,20.0
CHEMBL2338558,CN(C(=O)c1cccc(Cl)c1)C1CCCC(N(C)C(=O)c2cccc(Cl)c2)C1,10000.0
CHEMBL2338559,CN(C(=O)c1cccc(Cl)c1)C1CCCC(NC(=O)c2cccc(Cl)c2)C1,10000.0
CHEMBL2338560,O=C(N[C@H]1CCC[C@H](C(=O)Nc2cccc(Cl)c2)C1)c1ccccn1,468.0
CHEMBL2338561,O=C(N[C@@H]1CCC[C@@H](C(=O)Nc2ccccn2)C1)c1cccc(Cl)c1,5000.0
CHEMBL2338557,O=C(Cc1ccccn1)N[C@H]1CCC[C@H](NC(=O)c2cccc(Cl)c2)C1,10000.0
CHEMBL2338562,N#Cc1cccc(C(=O)N[C@@H]2CCC[C@@H](C(=O)Nc3ccccn3)C2)c1,10000.0
CHEMBL2346739,CCc1c(C(=O)Nc2cccc(C)n2)nn(C)c1-c1ccccc1,27.0
CHEMBL2346738,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,20.0
CHEMBL2346737,Cc1nc(C(=O)Nc2ccnc(Cl)n2)c(C)n1-c1ccc(F)cc1,40.4
CHEMBL2346736,Cc1nc(C(=O)Nc2ccc(F)cn2)c(C)n1-c1ccc(F)cc1,88.3
CHEMBL2346735,Cc1nc(C(=O)Nc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,62.0
CHEMBL2346734,Cc1nc(NC(=O)c2nc(C)n(-c3ccc(F)cc3)c2C)ccc1F,139.0
CHEMBL2346733,Cc1nc(C(=O)Nc2cccc(C#N)n2)c(C)n1-c1ccc(F)cc1,77.0
CHEMBL2346732,Cc1nc(C(=O)Nc2cccc(C(F)(F)F)n2)c(C)n1-c1ccc(F)cc1,173.0
CHEMBL2346731,Cc1nc(C(=O)Nc2cccc(F)n2)c(C)n1-c1ccc(F)cc1,24.2
CHEMBL2346730,Cc1cccc(NC(=O)c2nc(C)n(-c3ccc(Cl)cc3)c2C)n1,17.1
CHEMBL2346729,Cc1cccc(NC(=O)c2nc(C)n(-c3ccc(C(F)(F)F)cc3)c2C)n1,46.2
CHEMBL2346728,COc1ccc(-n2c(C)nc(C(=O)Nc3cccc(C)n3)c2C)cc1,147.0
CHEMBL2346727,Cc1cccc(NC(=O)c2nc(C)n(-c3ccc(F)c(Cl)c3)c2C)n1,14.5
CHEMBL2346726,Cc1cccc(NC(=O)c2nc(C)n(-c3ccc(Cl)c(Cl)c3)c2C)n1,5.8
CHEMBL2346725,Cc1cccc(NC(=O)c2nc(C)n(-c3ccc(F)cc3)c2C)n1,13.0
CHEMBL2346724,Cc1csc(C#Cc2cccnc2)n1,12.0
CHEMBL2346723,Cc1cnc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)s1,2700.0
CHEMBL2346722,Cc1csc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)n1,16.4
CHEMBL2346721,Cc1c(C(=O)Nc2ccnc(Cl)n2)nn(C)c1-c1ccc(F)cc1,7.1
CHEMBL2346720,Cc1c(C(=O)Nc2ccnc(F)c2)nn(C)c1-c1ccc(F)cc1,41.6
CHEMBL2346719,Cc1c(C(=O)Nc2ccnc(Cl)c2)nn(C)c1-c1ccc(F)cc1,56.3
CHEMBL2346718,Cc1cc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)ccn1,94.5
CHEMBL2346717,Cc1c(C(=O)Nc2ccncc2)nn(C)c1-c1ccc(F)cc1,300.5
CHEMBL2346716,Cc1c(C(=O)Nc2ccc(Cl)cn2)nn(C)c1-c1ccc(F)cc1,184.0
CHEMBL2346715,Cc1c(C(=O)Nc2ccc(F)cn2)nn(C)c1-c1ccc(F)cc1,10.3
CHEMBL2346714,Cc1c(C(=O)Nc2cc(Cl)ccn2)nn(C)c1-c1ccc(F)cc1,195.0
CHEMBL2346713,Cc1nc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)ccc1F,28.0
CHEMBL2346712,Cc1c(C(=O)Nc2cccc(C(F)(F)F)n2)nn(C)c1-c1ccc(F)cc1,130.0
CHEMBL2346711,Cc1c(C(=O)Nc2cccc(Cl)n2)nn(C)c1-c1ccc(F)cc1,16.4
CHEMBL2349553,Cc1ccnc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)c1,82.3
CHEMBL2349552,Cc1ccc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)nc1,90.8
CHEMBL2349551,Cc1cccc(NC(=O)c2nn(C)c(OCc3ccc(F)cc3)c2C)n1,911.0
CHEMBL2349548,Cc1cccc(NC(=O)c2nn(C)c(OCC3CCCCC3)c2C)n1,1300.0
CHEMBL2349547,Cc1cccc(NC(=O)c2nn(C)c(OC3CCCCC3)c2C)n1,92.0
CHEMBL2349546,Cc1cccc(NC(=O)c2nn(C)c(C3CCCCC3)c2C)n1,25.0
CHEMBL2349545,Cc1cccc(NC(=O)c2nn(C)c(-c3ccncc3)c2C)n1,71.0
CHEMBL2349544,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(N(C)C)cc3)c2C)n1,645.0
CHEMBL2349543,COc1ccc(-c2c(C)c(C(=O)Nc3cccc(C)n3)nn2C)cc1,17.0
CHEMBL2349542,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(C(F)(F)F)cc3)c2C)n1,38.0
CHEMBL2349541,Cc1ccc(-c2c(C)c(C(=O)Nc3cccc(C)n3)nn2C)cc1,5.3
CHEMBL2349540,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(Cl)c(Cl)c3)c2C)n1,2.3
CHEMBL2349539,Cc1cccc(NC(=O)c2nn(C)c(-c3cc(F)cc(F)c3)c2C)n1,5.3
CHEMBL2349538,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(F)cc3F)c2C)n1,3.7
CHEMBL2349537,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(F)c(F)c3)c2C)n1,4.3
CHEMBL2349536,Cc1cccc(NC(=O)c2nn(C)c(-c3cccc(Cl)c3)c2C)n1,4.7
CHEMBL2349535,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(Cl)cc3)c2C)n1,3.8
CHEMBL2349534,Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)n1,1.1
CHEMBL2349533,Cc1cccc(NC(=O)c2nn(C)c(-c3ccccc3)c2C)n1,4.4
CHEMBL2349532,Cc1cccc(NC(=O)c2cc(-c3ccccc3)n(C)n2)n1,95.0
CHEMBL2349531,Cc1cccc(NC(=O)c2nn(C)c3ccccc23)n1,1000.0
CHEMBL2349530,Cc1cccc(NC(=O)c2c3c(nn2C)CCCC3)n1,1000.0
CHEMBL2349529,Cc1cccc(NC(=O)c2nn(C)c3c2CCCC3)n1,27.0
CHEMBL2349528,O=C(Nc1cccc(Cl)c1)c1noc2c1CCC2,63.0
CHEMBL2349527,O=C(Nc1cc(Cl)ccc1O)c1noc2c1CCC2,373.0
CHEMBL2403587,O=C(N1CCc2nc(C#Cc3ccccc3)sc2C1)N1CC(F)C1,10000.0
CHEMBL2403586,O=C(N1CCc2nc(C#Cc3ccccc3)sc2C1)N1CC(F)(F)C1,10000.0
CHEMBL2403585,O=C(N1CCc2nc(C#Cc3ccccc3)sc2C1)N1CCC(F)(F)C1,10000.0
CHEMBL2403584,O=C(N1CCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403583,O=C(N1CCC(F)CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403582,O=C(N1CCC(F)(F)CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403581,O=C(N1CCCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403657,O=S(=O)(N1CCCCC1)N1Cc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403655,O=S(=O)(C1CCCCC1)N1Cc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403648,Cc1cc(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)no1,10000.0
CHEMBL2403647,Cc1nc(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)cs1,10000.0
CHEMBL2403594,Cc1cccc(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)n1,10000.0
CHEMBL2403593,COc1cccc(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)c1,10000.0
CHEMBL2403592,O=C(c1cccc(C(F)(F)F)c1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403591,N#Cc1cccc(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)c1,10000.0
CHEMBL2403590,O=C(c1cccc(F)c1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403589,O=C(c1cccc(Cl)c1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403588,Cc1cccc(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)c1,10000.0
CHEMBL2403703,CN1CCC(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)CC1,10000.0
CHEMBL2403702,O=C([C@H]1CC2CCC1C2)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403701,O=C(CC1CCOCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403700,O=C(C1CCCCO1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403699,O=C(C1CCOCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403698,CC1CCCC(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)C1,10000.0
CHEMBL2403697,CC1CCC(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)CC1,10000.0
CHEMBL2401758,O=C(C1CCC(F)(F)CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403696,O=C(C1CCCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403695,O=C(C1CCCO1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403694,O=C(C1CCOC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403693,O=C(C1CCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403692,COC1CC(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)C1,10000.0
CHEMBL2403691,O=C(C1CC(F)(F)C1)N1CCc2nc(C#Cc3ccc(F)cc3)sc2C1,10000.0
CHEMBL2403690,O=C(C1CC(F)(F)C1)N1CCc2nc(C#Cc3cccc(F)c3)sc2C1,10000.0
CHEMBL2403689,O=C(C1CC(F)(F)C1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403688,O=C(C1CC(F)C1)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403687,CC1CC(C(=O)N2CCc3nc(C#Cc4cccc(F)c4)sc3C2)C1,10000.0
CHEMBL2403686,CC1CC(C(=O)N2CCc3nc(C#Cc4ccccc4)sc3C2)C1,10000.0
CHEMBL2403684,O=C(C1CC12CCC2)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403683,CC1CC1C(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403679,C(#Cc1nc2c(s1)CN(C1CCCCC1)CC2)c1ccccc1,10000.0
CHEMBL2403674,CC(C)CCN1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403673,CCCCN1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403670,CN1CCc2nc(C#Cc3cccc(F)c3)sc2C1,10000.0
CHEMBL2403669,CN1CCc2nc(C#Cc3ccccc3)sc2C1,10000.0
CHEMBL2403667,O=C1c2sc(C#Cc3ccccc3)nc2CN1C1CCCC1,10000.0
CHEMBL2403666,O=C1NCCc2nc(C#Cc3cccnc3)sc21,10000.0
CHEMBL2403665,Cc1cccc(C#Cc2nc3c(s2)C(=O)NCC3)c1,10000.0
CHEMBL2403664,COc1ccccc1C#Cc1nc2c(s1)C(=O)NCC2,10000.0
CHEMBL2403663,O=C1NCCc2nc(C#Cc3ccc(F)cc3)sc21,10000.0
CHEMBL2403662,O=C1NCCc2nc(C#Cc3ccccc3F)sc21,10000.0
CHEMBL2403661,O=C1NCCc2nc(C#Cc3cccc(Cl)c3)sc21,10000.0
CHEMBL2403660,O=C1NCCc2nc(C#Cc3cccc(F)c3)sc21,10000.0
CHEMBL2403659,CN1CCc2nc(C#Cc3ccccc3)sc2C1=O,10000.0
CHEMBL2403658,O=C1NCCc2nc(C#Cc3ccccc3)sc21,10000.0
CHEMBL2403671,CCN1CCc2nc(C#Cc3ccccc3)sc2C1,1200.0
CHEMBL2403656,O=S(=O)(N1CCCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,780.0
CHEMBL2403675,CC(C)CN1CCc2nc(C#Cc3ccccc3)sc2C1,650.0
CHEMBL2403677,Fc1cccc(C#Cc2nc3c(s2)CN(C2CCCC2)CC3)c1,640.0
CHEMBL2403654,O=S(=O)(C1CCCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,480.0
CHEMBL2403678,Fc1cccc(C#Cc2nc3c(s2)CN(C2CCOC2)CC3)c1,400.0
CHEMBL2403685,O=C(C1CCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,370.0
CHEMBL2403682,O=C(C1CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,290.0
CHEMBL2403676,Fc1cccc(C#Cc2nc3c(s2)CN(C2CCC2)CC3)c1,200.0
CHEMBL2403650,CC(C)S(=O)(=O)N1Cc2nc(C#Cc3ccccc3)sc2C1,140.0
CHEMBL2403680,CC(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,90.0
CHEMBL2403672,CCN1CCc2nc(C#Cc3cccc(F)c3)sc2C1,72.0
CHEMBL2403681,CCC(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,38.0
CHEMBL2403653,O=S(=O)(N1CCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,36.0
CHEMBL2403652,O=S(=O)(C1CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,34.0
CHEMBL2403668,O=C1c2sc(C#Cc3ccccc3)nc2CN1C1CC1,23.0
CHEMBL2403580,O=S(=O)(N1CCOCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,13.0
CHEMBL2403649,CC(C)S(=O)(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,11.0
CHEMBL2403651,CN(C)S(=O)(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,5.7
CHEMBL2408412,CC1CC(=O)c2cc(C#Cc3ccccc3)cnc2C1,27.8
CHEMBL2408411,CC1(C)CC(=O)c2cc(C#Cc3ccccc3)cnc2C1,68.4
CHEMBL2408409,Clc1ccc(Nc2ncc3c(n2)CCCC3)cc1,4710.0
